tag,lyrics,id
rap,"[Hook: Yakk]

I'm rollin’
That Molly got me open
I'm floatin' & you can’t ruin my wave
I'm smokin'
That potent
I'm rollin' & you can't ruin my wave// (2x)

[Bridge: Torch Trauma]

That Molly got me geeked up, so ima roll them trees up// (4x)

[Verse 1: Torch Trauma]

(Yaaa)
I'm rollin', (Rollin’)
I’m rollin', (Rollin’)
Lemme get 'em I'm going in now, (Yup)
Ridin' with the team ’cause they been down
I'm smokin' on loud, got me in clouds (Woo)//
This just the lane that I chose
Nigga blowin' O's, gettin' brain from these hoes, (Yup)
Killin' these flows while I'm gettin' this dough, (Yup)
Nigga if you don't then pretend that you know (Ha)//
Nigga you needa get up on that
I'm geeked and ain't no going back, (Nah)
Trees we blow the whole pack
Then beast when we get on tracks (We Do)//
I'm skatin' high
It's like im made to fly
We get the cake, divide
This the wave to ride, (Yup)
Got my hater blocks on to shade my eyes
So all you hatin' guys
You can play the side// (Yeah!)
[Hook: Yakk] (2x)
[Bridge: Torch Trauma] (4x) (Yoooooo) (Yoooooo)

[Verse 2: Yakk]

I'm rollin', (rollin')
Smokin' all on this potent, (this potent)
Bad bitch and she open, (she open)
Pussy feel like It's soakin', (It's soakin')
I'm holdin', (I'm holdin')
Mufucka I'm holdin', (I'm holdin')
Racks on me
Got a pack on me
I'm ridin' 'round and I'm blowin' (I'm blowin')//
Bitch you know this Yakk
Put it in ya fuckin' back, (Yooooo)
Since I got them racks
Nigga ain't know how to act, (Nah)
I be on the trap
Mackin' how I fuckin' mack, ('Sup)
Torch & Yakk on the track
It's a fuckin' wrap (Ha)//

[Hook: Yakk] (2x)

[Bridge: Torch Trauma] (4x)
[Hook: Yakk] (2x)

(Fade out)",4369284
rb,"Building up all this love inside
Getting hard to fight
Don't want to give it away
I make sure it stay
On my baby til it's time
Time to realize
Thinking of all the ways

[PreChorus]
Imma give it to ya
Just how you want it
Shutting out the world where we going
All those things you saying now but it's showing
When you come thru

[Chorus]
Baby come thru to the west
It ain't been the same since you left
I know
Ain't nowhere to go from the best
Got nothing to prove
Already know
Baby come thru to the west
It ain't been the same since you left
I know
Ain't nowhere to go from the bеst (yeah)
Got nothing to prove
Already know
Book that flight for mе
Change your life for me
Come on to the side for me
Here is where you like to be
You don't gotta say it, no
I already know
Cuz this loves the softest place on Earth

[PreChorus]
Imma give it to ya
Just how you want it
Shutting out the world where we going
All those things you saying now but it's showing
When you come thru

[Chorus]
Baby come thru to the west
It ain't been the same since you left
I know
Ain't nowhere to go from the best
Got nothing to prove
Already know
Baby come thru to the west
It ain't been the same since you left
I know
Ain't nowhere to go from the best (yeah)
Got nothing to prove
Already know",7751234
pop,"If in winter, he should change and leave me
I'd let him go and learn to do without him
Oh, I'd have a hundred lovers
And my heart would not be broken
And all the lies he'd spoken
I'd whisper to the others

Oh, it's winter now and he has changed and left me
I let him go and now I am without him
I don't want a hundred lovers
And my heart it is so broken
And all that lies he's spoken
I whisper to myself",2238235
rb,"[Intro]
(Oh so heavenly
Manifest a fantasy
Villa out in Medellin
Chaser after Hennessey)

Ayy, ayy

[Pre-Chorus]
Seen you on a good day, seen you on a bad day
Out there getting wasted, coming back to my place
And I gotta ask, when did things change, mmm
Treat me like I’m one of them boys, uh
My feelings not toys, uh
Who here made the wrong choice, uh uh
Ay

[Chorus]
(Look me in my-)
Look me in my eyes
Is there a need to keep on trying
You’re not a wife, def not mine
Not for keeps, not for life
Saying I’m acting like a child oh my
[Interlude]
Oh my, oh my, oh my, oh my, oh my

[Verse 1]
See I ain’t really tryna start problems
But damn, boy you trip by the hour
One minute you’re sweet then you’re sour
Then you turn right into a coward
Say I take you right out of your zone
But then I can’t leave you alone
I swear you be acting real childish
When you can’t come get what you want, get what you want
See
I seen you on your good days, seen you on your bad days (oh my)
Balance out my chakras before you come back my way (oh my)
Babe, you know I got all that you need (oh my)
Say I’m taking all your energy but look what you’ve done to me (oh my, oh my)
What you’ve done to me (oh)

[Pre-Chorus]
Seen you on a good day, seen you on a bad day
Out there getting wasted, coming back to my place
And I gotta ask when did things change, mmm
Treat me like I’m one of them boys uh
My feelings not toys uh
Who here made the wrong choice uh uh
Ayy
[Chorus]
(Look me in my)
Look me in my eyes
Is there a need to keep on trying
You’re not a wife, def not mine
Not for keeps, not for life
Saying I’m acting like a child oh my

[Verse 2]
Oh so heavenly
Manifest a fantasy
Villa out in Medellin
Chaser after Hennessey
Me, I need some energy
Father, give me strengthening
Uh, uh
Dealing with you, is something else
Tired of assuming someone else
Leave me? Above me’s no one else
I’m giving you “things” you give me stress, ay

[Chorus]
(Look me in my)
Look me in my eyes
Is there a need to keep on trying
You’re not a wife, def not mine
Not for keeps, not for life
Saying I’m acting like a child oh my
[Outro]
Oh my
Oh my
Oh my
(Me, I need some energy, father give me strengthening)
(Look me in my-) Look me in my eyes
(Is there a need to keep on-) Is there a need to keep on trying
Not for keeps, not for life
Saying, I’m acting like a child
Oh my",7500513
rap,"Hey, hey, hey, hey, hey, hey, hey, hey
If I, If I, If I, If I, If I, If I, If I, If I, If I

If I go and switch sides I might have some niggas on me that might go and hip fire
Every time I hit the booth I had to go and spit fire ain't no stop and go my n**** with this shit no pit stops
.45 you can lip lock

Damn I need a wristwatch I might put this shit in slipknots
Bipping fast up on the e-way it’s gone make my wrist lock
Check my mind frame, she playing them mind games yeah caught her in my DM's I told her that time's changed

Fucking on her good and I’m treating her sideways
Love the way she give me concussion them
Migraines yeah
Throw it back like Thursday get paid just like Friday I ain't Simon but these bitches they doing what Tye say

Big knots, big guap, hypno-tize me ride me when you suck me hiccup, pray we never split up
Took some time I got the picture, I'm lit up like Christmas you showed me that you was realer but now I realize if I

If I go and switch sides I might have some niggas on me that might go and hip fire
Every time I hit the booth I had to go and spit fire ain't no stop and go my n**** with this shit no pit stops
.45 you can lip lock
If I go and switch sides I might have some niggas on me that might go and hip fire
Every time I hit the booth I had to go and spit fire ain't no stop and go my n**** with this shit no pit stops
.45 you can lip lock",4695502
pop,"Countdown- the pain
I feel inside
Countdown- I'm gonna lose my mind
COuntdown- there's nothign you can do
Countdown- I think I blew a fuse
Countdown- feels like I got burned
Countdown- so much pain in the past
Countdown- don't know if I will last
Can't you feel
Can't you see
Can't you hear
All the screams make you insane
Feel the pain, know
The fear
Countdown to all the shit you pulled
And for everyone that you fooled
Nowhere to run. Nowhere to hid
No more of your
Bullshit alibis",1210909
rap,"[Intro]
Check
It's The LuRk
Let me show you how I do

[Hook]
Is you listenin', I really hope you listen x2
I really hope you listen

[Verse 1]
Kickin' back illin', listen to the illest wit it
And my wit is ill, you can tell by the lyricism
The lyrics in em' is by far
Better than, anything you heard so far
And so far, all I gave was a four bar
Just to show you how I kick it
You ain't even peep the nikes yet, is you listenin'
Staying up those long nights in hopes they listen
Is you listenin', I really hope you listen
Word is bond, blowing two O's with a .7
Got the bars like an english SA, that's a secret agent
I'm on my bond shit, these niggas can't see me
I'm on my bond shit, these niggas can't see me
[Hook]
Is you listenin', I really hope you listen x2
I really hope you listen
Is you listenin', I really hope you listen x2
I really hope you listen

[Verse 2]
Strollin' down the block and I got one strolled up
You can say I'm living life, but what's living for
I'm on a apex route, that's a streak
Gimmie the beat, and I tackle it like Pique, coming from the CA
Staying in my lane, so you can't drive on me
Smooth like a massage, back on feet
Took me like the past five weeks, to gather beats
Feelin' elite, Madlib, J-dilla, and preem-O
Takin over every plateau, feelin like the modern day Plato
When I kick these mean verses, repeat the process
He's a bully spittin' on these niggas, what an asshole
You got two tri's, let's fast forward, you get it
Check your iPod, you will be in sync with me
But it's just a sign, so make use of that time
Forget stackin' paper, cuz the sense is in the mind

[Hook]
Is you listenin', I really hope you listen x2
I really hope you listen
Is you listenin', I really hope you listen x2
I really hope you listen",151303
pop,"[Verse 1]
Looking all around, you think nothing is really working
The pieces never fit quite naturally
Didn't come with directions, but somehow we found perfection
It all wound up just how it was meant to be

[Pre-Chorus]
Through the passion, through the fights
The wrong turns we made right
The one thing, one thing never changed

[Chorus]
This, too, shall last
When the beauty's all gone and time goes by too fast
When the feelings, the lonely troubles don't seem to pass
We've got each other, it will be alright
We got the love to make it through the night
And this, too, shall last

[Verse 2]
The door is always open, it's never mentioned and never spoken
And only we know where we like to hide the keys
No wind could have weathered what's holding us together
As long as we live in our home we believe
[Chorus]
That this, too, shall last
When the beauty's all gone and time goes by too fast
When the feeling's all wrong troubles don't seem to pass
We got each other, it'll be alright
We got the love to make it through the night
This, too, shall last
This, too, shall last

[Pre-Chorus]
Oh, through the passion, through the fights
Through the wrong turns we made right
There's one thing, one thing that'll never change

[Chorus]
That this too shall last
When the beauty's all gone and time goes by too fast
When the feeling's all wrong and the lonely troubles don't seem to pass
We got each other, it will be alright
We got the love to make it through the night
This, too, shall last
This, too, shall last",4526664
rap,"[Intro]
I'm so proud of you for how much you've accomplished already
And how much you're chasing your dreams
Um, never stop being you, and I hope you have a great birthday

[Verse 1]
Five years ago I started all of this
I wonder how long it’s gonna take for them to want to be part of this
I think I’m over thinking things
We know what overthinking brings
God bless the pen cause here we go again
I can only start from where I am, but Lord it ain’t pretty
There’s a storm on the horizon between me and the city
But if I wait till it dies down, I’ll never get started
So welcome to the game, I won’t be begging your pardon
No, fly butterfly in the face of the wind
It blows a little bit harder when you’re created to win
I know where I’m headed, but it’s just taking some time
Cause it’s all uphill, but see I’m ready to climb
I know the destination, but the details evade me
Will I be chasing the daylight? Will they be thinking I’m crazy?
But they already do, so I might as well try, yeah
Who's it gonna hurt if I go broke and I die?
But I’m the golden child, He can’t have me fail
I’m a hero to my hometown, so I gotta prevail
I’m hailing from the Shyre, got a team that I inspire
Nature Valley safety rally will set’em all on fire
If you know you know, this time I’m ready to go
Ain’t no stopping me now, i threw my scarlet in snow
So I better get going before I get out of hand
Nah I don’t wanna be the one to mess up all of the plans
But there’s chaos in my mind, I wish that I could get out of it
They say God don’t need perfection, but I’m honestly doubting it
Cause it feels like He don’t really wanna talk right now
They say that it’s a lie, but I’m so lost right now
It’s crazy what can change in a minute or two
Gimme a minute or two, and I’ll be out of this mood
It’s know about time to get out this cocoon
But I know I shouldn’t want to try to fly too soon
Don’t rush but don’t delay, my heart leads me astray
I'm trying to use my brain, but it’s just more of the same
I thought that I had it, but now it feels like I lost it
It’s a never-ending cycle and I wish I could stop it
[Interlude]
Yeah yeah

[Verse 2]
What doesn't kill me better run
Three, two, one, ready or not, no here I come
I ain't stopping, I'm going until it's done
I ain't hiding no more, I'm stepping out in the sun
I'mma be fighting this war, already cocking my gun
And I'm going for the headshots, I don't got no time to waste
I don't need another person tryna throttle my pace
Man, I hope you understand the race is only begun
And if y'all just let me fly then we gon' have fun
Cause I'm at it again with a pad and a pen
And you better believe that I battle to win
You don't understand what I been going through
But that's alright cause I have been growing, no
Who do you think that I am? What do you think is the plan?
It don't really matter cause you are not me, and I am not you
So don't ever tell me tell me that I am a fool
Create for the Creator, but I'm just an imitator
Something's about to happen, I guess we'll know a bit later
All your prayers are appreciated, thank you for your patience
Now if y'all could call me Clark from the moment you play this
Cause I'm not the kid you used to know
Died without a funeral
Know it's quite unusual
But honestly it's beautiful
Feels good for the first time in a long time to be me
Cause I know that I'm becoming who He wants me to be (yeah)
Clark Clark Clark, yeah I ain't missing the mark
And y'all can think what you want, but it feels good to restart
I understand that y'all don't see my vision here
But gimme a couple years, and it'll all be clear
It's light and it's shadow, I'mma be fighting this battle
And they'll judge, but I ain't scared of the sight of the gavel
No it's beauty and chaos and y'all can think that I'm way off
But I know where I'm going and I can't wait for the payoff (yeah)
So here we go, I'mma circle the city
I might get a little lost, but I know God is with me
Understand that on this carousel I'm painting my dreams
Yeah it's a long story, but you'll see what I mean",4786421
pop,"I woke up in the sea between two tides
The water pushed ahead my head behind
They say it's natural
Welcome to the rest of your life
Welcome to the rest of your life

See the photos hangin on your wall
Even they one day will have to fall
I went looking for a sure thing
And I found change
Welcome to the rest of your life
Welcome to the rest of your life
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)

Whatever you wanted
Whatever you needed
It's in the air now, baby
Whatever you wanted
Whatever you needed
It's in the air now, baby
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)
La la la la lala lalala (Welcome to the rest of your life)",1945817
rap,"[Verse: 1]

Constantly feeling  danger
Forced us here but they hate us
Promised us 40 acres
Instead they throw us cages
Fills my heart up with anger
So I roll me some papers
Just to escape insanity
Try to run but it gripping me closer
Hunt us down for sport
But when we start buck back game over
That's why its hard to stay sober
I feel the end getting closer
Looking down at all the endless possibilities
Probably best if we all just fucking upped and leave

[Verse: 2]

How you hugging on the block more than ya own sons
And why the fuck it always got to be ya own ones
That stab you in the back for envy or for more funds
Karma doesn't simply shy away cuz you bought more guns
Just look at his eyes another brother caught by surprise
There go his soul another buried under the soil
I'll never know why, probably only know when I die
Until then I just got to look ahead and get mine
Poppa in the pen again fell in love with his sins
Just got back from doing a 10, nigga when will it end
Told me son pick up the pen tell ya stories with in
Write away all of ya sins only then you'll ascend",6430563
rap,"[Verse 1: Xoxo Grim]
Fendi on the plate
I can't fuck with the steak house
Niggas broke as fuck and they mom live in the same house
Stole the baby Jordan's from the McDonald's playhouse
Pulled up to his crib but that nigga never came out
Put the [?] on his face and watch that shit break out
She suck my dick and I scrunch while y'all make out
Niggas [?] asking can you send through Paypal?
Treat her like a dog
Told her to roll over and lay down

[Verse 2: Teejayx6]
Freaky bitches grabbing on my dick at the concert
Read it to [?] then killed the nigga [?]
It was bad time and left that nigga on the concrete
Bust a bank, player made five thousand times three
Scammed a nigga from my own hood his name was Tyreece
Was bout to kill myself cause I had a fucking bad week
I could of been a good shooter like Bradley (Bill)
They say you can get rich if you sell a thous' a piece
If it wasn't for the cash sure I wouldn't of touched the meal
I just got some bows in and them bitches came concealed
Smacked a nigga cause he tried to sell me juicie with no seal
I'm already rich on fraud I don't need no fucking deal
[?] tried to scam me for a promo and her husband got killed
Then I sent a letter to her like ""Bitch how that feel?""
You been swiping that long and ain't made no money still?
A nigga kicked over my cup and I asked ""is are you serious?
My bitch think I'm cheap dog this bitch is delirious
You a nasty ass nigga ain't a bitch not on period
Slap the fuck out of my bitch cause she just keep saying period
Think she be listening to the city girls that shit is so irritating
[?] get your body and you can see the bitch get penetrated
He tried to ban me from the dark web so now I gotta kill the Mayor",4907772
country,"There's a stoney lady living by the border
She's living in the country for a time
She's working as a bar maid in a city due north
Now and then she'll be a friend of mine

(Chorus)
Stoney lady
You're making me so high
Stoney lady
Don't stop and wonder why
I come to you in the fading hours of night
We're waking in the morning to your warm and hazy light

Well, her daddy was a captain in the army
And her mother was a lover of the Lord
Her brother's time was lost somewhere in North Korea
She's the one who marched against the war

(Chorus)

Well, some say she's an easy kind of woman
And some say she's a foolish little girl
And some say she'd be okay if she'd only settle down
This stoney lady doesn't waste a word
(Chorus)

Well you might think that real fine women are plenty
You may think that ramblin' men just want a home
But the finest, kindest woman that this man has ever met
Is the one that makes me feel that I can roam

(Chorus)",2408717
rock,"[Verse 1]
My anxiety's floating
With my sigh in the cold air
I remember your words
Sometimes I feel nothing
I know it must be so beautiful
Somehow I try (I don’t need any reason)
Like the light, I can't never touch
It's gone soon

[Chorus]
We stargaze through the night
But I can’t be by your side
Becasue the stars blink down into us (They're useless)
We're all alone
Even if the stars become stones
I can dream only my dream (I can dream only my dream)

[Verse 2]
If I keep my eyes closed
Would this world move on without me?
I have no idea
If my story ends
I hope the stories we've made will never ce dead (Be alive in someone's heart)
Like the light, I can't never touch
It's gone soon
[Chorus]
We stargaze through the night
But I can't be by your side
Becasue the stars blink down into us (They’re useless)
We’re all alone
Even if the stars become stones
I can dream only my dream

[Instrumental Break]
I can dream only my dream

[Chorus]
We stargaze through the night
But I can't be by your side
Becasue the stars blink down into us
We’re all alone
Even if the stars become stones
I can dream only my dream (We can't share)
We stargaze through the night
But I can't be by your side
Becasue the stars blink down into us (They're useless)
We’re all alone
Even if the stars become stones
I can dream only my dream (I can dream only my dream)",4588190
country,"Would you look at what came down the road today
Wanting me to be one more mistake to make
A bridge to burn to get to someone knew
Hey, pass me by if you're only passing through

You sure look like the traveling kind to me
Don't stop if this ain't where you want to be
Now I don't know what you think you've run into
Hey, pass me by if you're only passing through

[Instrumental]

I'm not gonna be your stepping stone
Among the other hearts that you've walked on
Lord, help me if I fall in love with you
Hey, pass me by if you're only passing through

You sure look like the traveling kind to me
Don't stop if this ain't where you want to be
Now I don't know what you think you've run into
Hey, pass me by if you're only passing through
Pass me by if you're only passing through...",552779
rap,"Intro) If I was hung right on a cross because of loving you like Jesus, would you get so sick or would you laugh with all my demons

Would you really quit if I just hurt you every season, should you really trip if I do wrong when you’re the reason

Chorus) Your love... (Your Love) It keeps me straight it keeps me straight
Girl your love... (Yeah) it keeps me straight it keeps me straight

When you’re distant... (When you’re distant) it makes me wanna hate me wanna hate

All these niggas... (All these children)
Who play with me and fake around these benjis

Your love... (Your Love) It keeps me straight it keeps me straight
Girl your love... (Yeah) it keeps me straight it keeps me straight

When you’re distant... (When you’re distant) it makes me wanna hate me wanna hate
All these niggas... (All these children)
Who play with me and fake around these benjis


Verse 1) Who play with me and fake around these benjis(My benjis), niggas just want money like it’s fuckin spend City(Spend city)
Living like a dummy risking life in sin city(Sin City), Ima keep it light my schedules tight can’t lose a penny(A pennn)

Money is in time it’s on my mind like I’m T.I.(It’s on my mind, on my mind), I just iced out my iPhone it just might have to sit in rice(Sit in rice)

Ladies, everywhere but none of them I’ll ever try(Ever try), my baby got my back and she don’t even want a dime(Don’t want a-)

L gang L gang L gang(Lgang), all of my niggas they hell raised(Hell raised)

I mix up a nigga with the AK(AK), I tip up yo bih with the champagne(Champagne) aye

Big pussy nigga tryna lane change(Lane change), compared to my lane his damn shame(Damn shame)

It’s sad all you niggas wanna hail me(Hail me), I don’t want clout till may aye

Why these niggas hating(why), this ain’t faire like laizzee(no)

Had to cheer up lacy(yeah), her nigga too lazy(whoa), damn

She want me replacing, that boy he too fugazi aye

I am not for dating you, Sorry I’m not taking you

Sorry I’m not craving you(Craving you), don’t think that I’m saving you(Saving you)

Sorry I won’t trade my boo(Trade my boo), she is not a pair of shoes(A pair of shoes)
Home boy said you got the juice(I got the juice), Geelo can I copy you(You’ll copy me)

Hoe you with the main dog, nut on her face cause my aim off


Chorus) Your love... (Your Love) It keeps me straight it keeps me straight
Girl your love... (Yeah) it keeps me straight it keeps me straight

When you’re distant... (When you’re distant) it makes me wanna hate me wanna hate

All these niggas... (All these children)
Who play with me and fake around these benjis


Verse 2) Stay away from me if you ain’t real nigga(If you ain’t real)

I’m just tryna get straight to them hills nigga(To them hills)

Tell me bout your life is it a fact or is it fake(Is it fake)

These niggas so mad been flexing need to take a brake(All day)

Young Geelo I been flexing on my enemies and haters lately(Flexin flexin flexin), you can’t get a feature without doing me a favor baby(Me a favor)

Said she was a singer so her throat long as an acre baby(As an acre), meet me at my show so you can handle it without out papers baby(Without papers)

Chorus) Your love... (Your Love) It keeps me straight it keeps me straight
Girl your love... (Yeah) it keeps me straight it keeps me straight

When you’re distant... (When you’re distant) it makes me wanna hate me wanna hate

All these niggas... (All these children)
Who play with me and fake around these benjis

Your love... (Your Love) It keeps me straight it keeps me straight
Girl your love... (Yeah) it keeps me straight it keeps me straight

When you’re distant... (When you’re distant) it makes me wanna hate me wanna hate

All these niggas... (All these children)
Who play with me and fake around these benjis",3926917
misc,"I'm trippin
i'm slipping
i'm sippin
from the goblet of life
more like the goblet of pain
thankfully not alot remains
I cannot do this any longer
I am not this image
That you want me to be
I am who i am
And soon i'll be free",133225
rap,"[Chorus]
I know that you see right through my bluff
Whenever the times are getting tough
I know that I'm quick to give it up
When trying my best just ain't enough
It's been hard for me to balance
And even harder to break the habits
Though it sounds like an excuse
I just wanted to tell you the truth

[Verse 1]
That my alarm's been a little quiet
Or maybe I'm just sleeping through it
But I still wake up before noon
So I can try and cook some food
Even if I don't really wanna do shit
I still try to work on music
So I can chill in the afternoon
All alone in my dark ass room

[Pre-Chorus]
I know it sounds a bit depressing
But I don't know how else to express it
All thе money I been flexing
Doesn't hеlp like I expected
Crossed out every goal I set
But I'm so far from being content
Now there's a void inside my chest
Wait, am I making any sense?
[Chorus]
I know that you see right through my bluff
Whenever the times are getting tough
I know that I'm quick to give it up
When trying my best just ain't enough
It's been hard for me to balance
And even harder to break the habits
Though it sounds like an excuse
I just wanted to tell you the truth

[Verse 2]
I hate that I'm never just fine
And I hate the sharp look in my eyes
I know I got a temper
I hope that it gets better overtime

[Pre-Chorus]
I know it sounds a bit depressing
But I don't know how else to express it
All the money I been flexing
Doesn't help like I expected
Crossed out every goal I set
But I'm so far from being content
Now there's a void inside my chest
Wait, am I making any sense?
[Chorus]
I know that you see right through my bluff
Whenever the times are getting tough
I know that I'm quick to give it up
When trying my best just ain't enough
It's been hard for me to balance
And even harder to break the habits
Though it sounds like an excuse
I just wanted to tell you the truth",6567842
rap,"[Intro]
(Solid Bloke AKA FreezEZ)
Yeah, alright
Let me wait till the beat repeats again
(Damn Son, where'd you find this)
Yeah, check it bruh

[Verse 1]
I bring that hard MC flow, I'm that hard MC woah
I was born in the spotlight, I was born for this role
And by MC I mean Minecraft
I really be that Steve, full gold armor, in the mineshaft
I be killing Zombies and Skeletons left and right, mining all these diamonds... alright

[Verse 2]
Don't try to pull up to my cobblestone house or you'll get shot
If you try you'll be sent... with the homie Notch, in heaven
So you better watch your back
I'll leave you shot 64 times with that Minecraft Mac-11

[Verse 3]
Only have 7... dirt... in your inventory
Man what a noob story
I'm the player that guns for the glory
With only diamonds, 64 beef in my inventory
[Verse 4]
I never use modded quarries cause that's basically hacks
If you use it you'll probably end up with stacks of ore
But I'm a vanilla player, mods are a bore
If you ever mess with vanillas players we will leave you with nothing but respawn screen and only blood and gore
(OOH)

[Outro]
Ah, those are my MC bars
Just wanted to drop those for you guys again
Alright",4422086
pop,"It's a hard, and it's a rough road
It's a hard, and it's a rough road
It's a long, long ways to go
Till you lay down your heavy load

You will walk it all alone
You will walk it all alone
None will save your weary soul
Till you lay down your heavy load

Seasons come and seasons go
Seasons come and seasons go
Still so little any will know
Till we lay down our heavy load

Angels calling soft and low
Angels calling soft and low
They will guide me safely home
Till I lay down my heavy load",1489669
rock,"[Verse 1]
We can talk for hours
And the line is still engaged
We're not getting any closer
You're too many miles away

[Chorus]
And I might as well be talking backwards
Am I making any sense to you?
And the only thing that really matters
Is the one thing I can't seem to do

[Verse 2]
When the night was over
And the field was lit up bright
And I walked home with you
Nothing I said came out right

[Chorus]
And I might as well be talking backwards
Am I making any sense to you?
And the only thing that really matters
Is the one thing I can't seem to do
[Verse 3]
And I might as well be talking backwards
Am I making any sense to you
And the only thing that really matters
Is the one thing I can't seem to
Make sense of this dream
It's the one thing I can't seem to do",339236
pop,"I told you once, I told you twice
But I sense your hesitance at taking my advice
I see you wanting to get involved
You are invited but you must return the call

It's a big decision and I know the feeling
'Cause I been there before, it takes believing
And a heart that's willing

You got an invitation, He sent me here to let you know
Paradise is waiting, He's made your reservation
Now tell me don't you want to go to paradise?

It's not going to be stock event
You see the invitations have all been heaven sent
It's come one, come all but unlike most
You can't crash this party 'cause you've got to know the host

The only way that you can, be sure that you're in
When it's time to go, it takes believing
And a heart that's willing
You got an invitation, He sent me here to let you know
Paradise is waiting, He's made your reservation
Now tell me don't you want to go to paradise?

It's a big decision, go on and follow that feeling
'Cause it's almost time to go, it takes believing
So if your heart is willing

You got an invitation, He sent me here to let you know
Paradise is waiting, He's made your reservation
Now tell me don't you want to go to paradise?

You got an invitation, He sent me here to let you know
Paradise is waiting, He's made your reservation
Now tell me don't you want to go to paradise?",1733104
pop,"(Verse)
This is not a day like any other day
This is something special and apart
Something to remember
When the coldness of December
Chills my heart

(Chorus 1)
Something very strange is happening to me
Every face I see seems to be smiling
All the sounds I hear
The buses changing gear
Suddenly appear
To be beguiling
Nobody is melancholy, nobody is sad
Not a single shad-
Ow on the sea
Some magician's spell has made this magic start
And I feel I want to hold each shining moment in my heart
Something strange and gay
On this enchanted day
Seems to be happening to me
(Chorus 2)
Something very strange is happening to me
Every cat I see seems to be purring
I can clearly tell
In every clanging bell
Some forgotten mel-
Ody recurring
Tinker tailor soldier sailor beggarman or thief
Every single leaf
On every tree
Seems to be aware of something in the air
And if only I were younger I'd put ribbons in my hair
Something strange and gay
On this enchanted day
Seems to be happening to me",4635507
rock,"...to yield to the comfort of your gravelly voices. I'll cure them
Deep down you knew I made my mind

I'll convince myself over the idea it's just a game, no one gets bruised
Let's keep it playful and stay blind-folded
In all fairness, for you, I never meant to rely upon my eyes
Your whispering breath could have been enough of a trail if only my ears still weren't sealed
Guide me. Oh your scent!

I can finally feel their gentle caresses over my face

Sitting on your tail, you give me such a battering high
Within your reach nothing affects me besides deceit
Untouchable while at the lowest, abusing weakness of mind

Overwrite the archetype
Absolute yet guilty
This is self-treason

Let the gates ajar and find yourself defaced
There's no way back, nothing to amend
You already fed over all I have
Never satiated and digging even deeper, so thirsty
I'm a dry fruit now, what more do you want from me?",3259064
rap,"[Hook: Ty Dolla $ign]
She don’t want commitment, she up in the club
She just want a baller to show her some love
She got you at home, tryna be faithful
And she got you at home, tryna be faithful
And she got you at home
Tryna be faithful
And she got you at home
And you’re tryna be faithful

[Verse 1: Bobby Brackins]
I love a little bit for her, that's for my last chick
Don't wanna her love her, I just want the first draft pick
Bring her to mom's world, make her a keeper
Party with a boy, got her just lacing
In the foreign Lamb, you just counting them 40s
Triple double up, let her feel for me shawty
You don't commend me, tell me why you tripping
She just wanna call and know how I'm still living
I'm dropping that tuition
And when she find a baller she probably want children
Rather kiss the fool right before I catch feelings
I'mma right that while my bitch purse stealing, bitch in the building
[Hook: Ty Dolla $ign]
She don’t want commitment, she up in the club
She just want a baller to show her some love
She got you at home, tryna be faithful
And she got you at home, tryna be faithful
And she got you at home
Tryna be faithful
And she got you at home
And you’re tryna be faithful

[Verse 2: IamSu!]
Yeah yeah, blackout
There go youngsters in the game, go and put that smack down
And she's getting extra weather, yeah it's slippery now
Hickory dickory dock then I'll be dicking her down
Telling me slow this shit down, I can't stop
I got the world in my hands, I can't drop
And when I got her ass in my hands, it feels good
Girl, if she got a man, she still would
I call this when you getting money then you become a target
I come from the bottom and I ain't forget where I started
Ghetto bitch and go dumb, retarded
Realise real, niggas you real lethargic

[Hook: Ty Dolla $ign]
She don’t want commitment, she up in the club
She just want a baller to show her some love
She got you at home, tryna be faithful
And she got you at home, tryna be faithful
And she got you at home
Tryna be faithful
And she got you at home
And you’re tryna be faithful
[Verse 3: Ty Dolla $ign]
Built tough in the ride, big budget like a movie
Keep your bitch by your side cause them hoes be choosey
Show what a time of a life, you should already know it
These girls quick to lie, that’s why you can’t trust these hoes
She told me she want me
And you call her, you’re only
Plus she fucked the homie
And she ride like a pony

[Hook: Ty Dolla $ign]
She don’t want commitment, she up in the club
She just want a baller to show her some love
She got you at home, tryna be faithful
And she got you at home, tryna be faithful
And she got you at home
Tryna be faithful
And she got you at home
And you’re tryna be faithful",2467161
